mention_id,person_id,passage,source_id,status
"mnt-0730","nt-people-0156","MAT 17:1","source:0002","accepted"
"mnt-0731","nt-people-0156","MAT 17:4","source:0002","accepted"
"mnt-0732","nt-people-0156","MAT 17:7","source:0002","accepted"
"mnt-0733","nt-people-0156","MAT 17:8","source:0002","accepted"
"mnt-0734","nt-people-0156","MAT 17:9","source:0002","accepted"
"mnt-0735","nt-people-0156","MAT 17:17","source:0002","accepted"
"mnt-0736","nt-people-0156","MAT 17:18","source:0002","accepted"
"mnt-0737","nt-people-0156","MAT 17:19","source:0002","accepted"
"mnt-0738","nt-people-0156","MAT 17:22","source:0002","accepted"
"mnt-0739","nt-people-0156","MAT 17:25","source:0002","accepted"
"mnt-0740","nt-people-0156","MAT 17:26","source:0002","accepted"
"mnt-0741","nt-people-0156","MAT 18:1","source:0002","accepted"
"mnt-0742","nt-people-0156","MAT 18:22","source:0002","accepted"
"mnt-0743","nt-people-0156","MAT 19:1","source:0002","accepted"
"mnt-0744","nt-people-0156","MAT 19:14","source:0002","accepted"
"mnt-0745","nt-people-0156","MAT 19:18","source:0002","accepted"
"mnt-0746","nt-people-0156","MAT 19:21","source:0002","accepted"
"mnt-0747","nt-people-0156","MAT 19:23","source:0002","accepted"
"mnt-0748","nt-people-0156","MAT 19:26","source:0002","accepted"
"mnt-0749","nt-people-0156","MAT 19:28","source:0002","accepted"
"mnt-0750","nt-people-0156","MAT 20:17","source:0002","accepted"
"mnt-0751","nt-people-0156","MAT 20:22","source:0002","accepted"
"mnt-0752","nt-people-0156","MAT 20:25","source:0002","accepted"
"mnt-0753","nt-people-0156","MAT 20:30","source:0002","accepted"
"mnt-0754","nt-people-0156","MAT 20:32","source:0002","accepted"
"mnt-0755","nt-people-0156","MAT 20:34","source:0002","accepted"
"mnt-0756","nt-people-0156","MAT 21:1","source:0002","accepted"
"mnt-0757","nt-people-0156","MAT 21:6","source:0002","accepted"
"mnt-0758","nt-people-0156","MAT 21:11","source:0002","accepted"
"mnt-0759","nt-people-0156","MAT 21:12","source:0002","accepted"
"mnt-0760","nt-people-0156","MAT 21:16","source:0002","accepted"
"mnt-0761","nt-people-0156","MAT 21:21","source:0002","accepted"
"mnt-0762","nt-people-0156","MAT 21:24","source:0002","accepted"
"mnt-0763","nt-people-0156","MAT 21:27","source:0002","accepted"
"mnt-0764","nt-people-0156","MAT 21:31","source:0002","accepted"
"mnt-0765","nt-people-0156","MAT 21:42","source:0002","accepted"
"mnt-0766","nt-people-0156","MAT 22:1","source:0002","accepted"
"mnt-0767","nt-people-0156","MAT 22:18","source:0002","accepted"
"mnt-0768","nt-people-0156","MAT 22:29","source:0002","accepted"
"mnt-0769","nt-people-0156","MAT 22:41","source:0002","accepted"
"mnt-0770","nt-people-0156","MAT 23:1","source:0002","accepted"
"mnt-0771","nt-people-0156","MAT 24:1","source:0002","accepted"
"mnt-0772","nt-people-0156","MAT 24:4","source:0002","accepted"
"mnt-0773","nt-people-0156","MAT 26:1","source:0002","accepted"
"mnt-0774","nt-people-0156","MAT 26:4","source:0002","accepted"
"mnt-0775","nt-people-0156","MAT 26:6","source:0002","accepted"
"mnt-0776","nt-people-0156","MAT 26:10","source:0002","accepted"
"mnt-0777","nt-people-0156","MAT 26:17","source:0002","accepted"
"mnt-0778","nt-people-0156","MAT 26:19","source:0002","accepted"
"mnt-0779","nt-people-0156","MAT 26:26","source:0002","accepted"
"mnt-0780","nt-people-0156","MAT 26:31","source:0002","accepted"
"mnt-0781","nt-people-0156","MAT 26:34","source:0002","accepted"
"mnt-0782","nt-people-0156","MAT 26:36","source:0002","accepted"
"mnt-0783","nt-people-0156","MAT 26:49","source:0002","accepted"
"mnt-0784","nt-people-0156","MAT 26:50","source:0002","accepted"
"mnt-0785","nt-people-0156","MAT 26:51","source:0002","accepted"
"mnt-0786","nt-people-0156","MAT 26:52","source:0002","accepted"
"mnt-0787","nt-people-0156","MAT 26:55","source:0002","accepted"
"mnt-0788","nt-people-0156","MAT 26:57","source:0002","accepted"
"mnt-0789","nt-people-0156","MAT 26:59","source:0002","accepted"
"mnt-0790","nt-people-0156","MAT 26:63","source:0002","accepted"
"mnt-0791","nt-people-0156","MAT 26:64","source:0002","accepted"
"mnt-0792","nt-people-0156","MAT 26:69","source:0002","accepted"
"mnt-0793","nt-people-0156","MAT 26:71","source:0002","accepted"
"mnt-0794","nt-people-0156","MAT 26:75","source:0002","accepted"
"mnt-0795","nt-people-0156","MAT 27:1","source:0002","accepted"
"mnt-0796","nt-people-0156","MAT 27:11","source:0002","accepted"
"mnt-0797","nt-people-0156","MAT 27:17","source:0002","accepted"
"mnt-0798","nt-people-0156","MAT 27:20","source:0002","accepted"
"mnt-0799","nt-people-0156","MAT 27:22","source:0002","accepted"
"mnt-0800","nt-people-0156","MAT 27:26","source:0002","accepted"
"mnt-0801","nt-people-0156","MAT 27:27","source:0002","accepted"
"mnt-0802","nt-people-0156","MAT 27:37","source:0002","accepted"
"mnt-0803","nt-people-0156","MAT 27:46","source:0002","accepted"
"mnt-0804","nt-people-0156","MAT 27:50","source:0002","accepted"
"mnt-0805","nt-people-0156","MAT 27:54","source:0002","accepted"
"mnt-0806","nt-people-0156","MAT 27:55","source:0002","accepted"
"mnt-0807","nt-people-0156","MAT 27:57","source:0002","accepted"
"mnt-0808","nt-people-0156","MAT 27:58","source:0002","accepted"
"mnt-0809","nt-people-0156","MAT 28:5","source:0002","accepted"
"mnt-0810","nt-people-0156","MAT 28:9","source:0002","accepted"
"mnt-0811","nt-people-0156","MAT 28:10","source:0002","accepted"
"mnt-0812","nt-people-0156","MAT 28:16","source:0002","accepted"
"mnt-0813","nt-people-0156","MAT 28:18","source:0002","accepted"
"mnt-0814","nt-people-0156","MRK 1:1","source:0002","accepted"
"mnt-0815","nt-people-0156","MRK 1:9","source:0002","accepted"
"mnt-0816","nt-people-0156","MRK 1:14","source:0002","accepted"
"mnt-0817","nt-people-0156","MRK 1:17","source:0002","accepted"
"mnt-0818","nt-people-0156","MRK 1:24","source:0002","accepted"
"mnt-0819","nt-people-0156","MRK 1:25","source:0002","accepted"
"mnt-0820","nt-people-0156","MRK 2:5","source:0002","accepted"
"mnt-0821","nt-people-0156","MRK 2:8","source:0002","accepted"
"mnt-0822","nt-people-0156","MRK 2:15","source:0002","accepted"
"mnt-0823","nt-people-0156","MRK 2:17","source:0002","accepted"
"mnt-0824","nt-people-0156","MRK 2:19","source:0002","accepted"
"mnt-0825","nt-people-0156","MRK 3:7","source:0002","accepted"
"mnt-0826","nt-people-0156","MRK 5:6","source:0002","accepted"
"mnt-0827","nt-people-0156","MRK 5:7","source:0002","accepted"
"mnt-0828","nt-people-0156","MRK 5:15","source:0002","accepted"
"mnt-0829","nt-people-0156","MRK 5:20","source:0002","accepted"
"mnt-0830","nt-people-0156","MRK 5:21","source:0002","accepted"
"mnt-0831","nt-people-0156","MRK 5:27","source:0002","accepted"
"mnt-0832","nt-people-0156","MRK 5:30","source:0002","accepted"
"mnt-0833","nt-people-0156","MRK 5:36","source:0002","accepted"
"mnt-0834","nt-people-0156","MRK 6:4","source:0002","accepted"
"mnt-0835","nt-people-0156","MRK 6:30","source:0002","accepted"
"mnt-0836","nt-people-0156","MRK 8:17","source:0002","accepted"
"mnt-0837","nt-people-0156","MRK 8:27","source:0002","accepted"
"mnt-0838","nt-people-0156","MRK 9:2","source:0002","accepted"
"mnt-0839","nt-people-0156","MRK 9:4","source:0002","accepted"
"mnt-0840","nt-people-0156","MRK 9:5","source:0002","accepted"
"mnt-0841","nt-people-0156","MRK 9:8","source:0002","accepted"
"mnt-0842","nt-people-0156","MRK 9:23","source:0002","accepted"
"mnt-0843","nt-people-0156","MRK 9:25","source:0002","accepted"
"mnt-0844","nt-people-0156","MRK 9:27","source:0002","accepted"
"mnt-0845","nt-people-0156","MRK 9:39","source:0002","accepted"
"mnt-0846","nt-people-0156","MRK 10:5","source:0002","accepted"
"mnt-0847","nt-people-0156","MRK 10:14","source:0002","accepted"
"mnt-0848","nt-people-0156","MRK 10:18","source:0002","accepted"
"mnt-0849","nt-people-0156","MRK 10:21","source:0002","accepted"
"mnt-0850","nt-people-0156","MRK 10:23","source:0002","accepted"
"mnt-0851","nt-people-0156","MRK 10:24","source:0002","accepted"
"mnt-0852","nt-people-0156","MRK 10:27","source:0002","accepted"
"mnt-0853","nt-people-0156","MRK 10:29","source:0002","accepted"
"mnt-0854","nt-people-0156","MRK 10:32","source:0002","accepted"
"mnt-0855","nt-people-0156","MRK 10:38","source:0002","accepted"
"mnt-0856","nt-people-0156","MRK 10:39","source:0002","accepted"
"mnt-0857","nt-people-0156","MRK 10:42","source:0002","accepted"
"mnt-0858","nt-people-0156","MRK 10:47","source:0002","accepted"
"mnt-0859","nt-people-0156","MRK 10:49","source:0002","accepted"
"mnt-0860","nt-people-0156","MRK 10:50","source:0002","accepted"
"mnt-0861","nt-people-0156","MRK 10:51","source:0002","accepted"
"mnt-0862","nt-people-0156","MRK 10:52","source:0002","accepted"
"mnt-0863","nt-people-0156","MRK 11:6","source:0002","accepted"
"mnt-0864","nt-people-0156","MRK 11:7","source:0002","accepted"
"mnt-0865","nt-people-0156","MRK 11:22","source:0002","accepted"
"mnt-0866","nt-people-0156","MRK 11:29","source:0002","accepted"
"mnt-0867","nt-people-0156","MRK 11:33","source:0002","accepted"
"mnt-0868","nt-people-0156","MRK 12:17","source:0002","accepted"
"mnt-0869","nt-people-0156","MRK 12:24","source:0002","accepted"
"mnt-0870","nt-people-0156","MRK 12:29","source:0002","accepted"
"mnt-0871","nt-people-0156","MRK 12:34","source:0002","accepted"
"mnt-0872","nt-people-0156","MRK 12:35","source:0002","accepted"
"mnt-0873","nt-people-0156","MRK 13:2","source:0002","accepted"
"mnt-0874","nt-people-0156","MRK 13:5","source:0002","accepted"
"mnt-0875","nt-people-0156","MRK 14:6","source:0002","accepted"
"mnt-0876","nt-people-0156","MRK 14:18","source:0002","accepted"
"mnt-0877","nt-people-0156","MRK 14:27","source:0002","accepted"
"mnt-0878","nt-people-0156","MRK 14:30","source:0002","accepted"
"mnt-0879","nt-people-0156","MRK 14:48","source:0002","accepted"
"mnt-0880","nt-people-0156","MRK 14:53","source:0002","accepted"
"mnt-0881","nt-people-0156","MRK 14:55","source:0002","accepted"
"mnt-0882","nt-people-0156","MRK 14:60","source:0002","accepted"
"mnt-0883","nt-people-0156","MRK 14:62","source:0002","accepted"
"mnt-0884","nt-people-0156","MRK 14:67","source:0002","accepted"
"mnt-0885","nt-people-0156","MRK 14:72","source:0002","accepted"
"mnt-0886","nt-people-0156","MRK 15:1","source:0002","accepted"
"mnt-0887","nt-people-0156","MRK 15:5","source:0002","accepted"
"mnt-0888","nt-people-0156","MRK 15:15","source:0002","accepted"
"mnt-0889","nt-people-0156","MRK 15:34","source:0002","accepted"
"mnt-0890","nt-people-0156","MRK 15:37","source:0002","accepted"
"mnt-0891","nt-people-0156","MRK 15:43","source:0002","accepted"
"mnt-0892","nt-people-0156","MRK 16:6","source:0002","accepted"
"mnt-0893","nt-people-0156","LUK 1:31","source:0002","accepted"
"mnt-0894","nt-people-0156","LUK 2:21","source:0002","accepted"
"mnt-0895","nt-people-0156","LUK 2:27","source:0002","accepted"
"mnt-0896","nt-people-0156","LUK 2:43","source:0002","accepted"
"mnt-0897","nt-people-0156","LUK 2:52","source:0002","accepted"
"mnt-0898","nt-people-0156","LUK 3:21","source:0002","accepted"
"mnt-0899","nt-people-0156","LUK 3:23","source:0002","accepted"
"mnt-0900","nt-people-0156","LUK 4:1","source:0002","accepted"
"mnt-0901","nt-people-0156","LUK 4:4","source:0002","accepted"
"mnt-0902","nt-people-0156","LUK 4:8","source:0002","accepted"
"mnt-0903","nt-people-0156","LUK 4:12","source:0002","accepted"
"mnt-0904","nt-people-0156","LUK 4:14","source:0002","accepted"
"mnt-0905","nt-people-0156","LUK 4:34","source:0002","accepted"
"mnt-0906","nt-people-0156","LUK 4:35","source:0002","accepted"
"mnt-0907","nt-people-0156","LUK 5:8","source:0002","accepted"
"mnt-0908","nt-people-0156","LUK 5:10","source:0002","accepted"
"mnt-0909","nt-people-0156","LUK 5:12","source:0002","accepted"
"mnt-0910","nt-people-0156","LUK 5:19","source:0002","accepted"
"mnt-0911","nt-people-0156","LUK 5:22","source:0002","accepted"
"mnt-0912","nt-people-0156","LUK 5:31","source:0002","accepted"
"mnt-0913","nt-people-0156","LUK 6:3","source:0002","accepted"
"mnt-0914","nt-people-0156","LUK 6:9","source:0002","accepted"
"mnt-0915","nt-people-0156","LUK 6:11","source:0002","accepted"
"mnt-0916","nt-people-0156","LUK 7:3","source:0002","accepted"
"mnt-0917","nt-people-0156","LUK 7:4","source:0002","accepted"
"mnt-0918","nt-people-0156","LUK 7:6","source:0002","accepted"
"mnt-0919","nt-people-0156","LUK 7:9","source:0002","accepted"
"mnt-0920","nt-people-0156","LUK 7:40","source:0002","accepted"
"mnt-0921","nt-people-0156","LUK 8:28","source:0002","accepted"
"mnt-0922","nt-people-0156","LUK 8:30","source:0002","accepted"
"mnt-0923","nt-people-0156","LUK 8:35","source:0002","accepted"
"mnt-0924","nt-people-0156","LUK 8:38","source:0002","accepted"
"mnt-0925","nt-people-0156","LUK 8:39","source:0002","accepted"
"mnt-0926","nt-people-0156","LUK 8:40","source:0002","accepted"
"mnt-0927","nt-people-0156","LUK 8:41","source:0002","accepted"
"mnt-0928","nt-people-0156","LUK 8:45","source:0002","accepted"
"mnt-0929","nt-people-0156","LUK 8:46","source:0002","accepted"
"mnt-0930","nt-people-0156","LUK 8:50","source:0002","accepted"
"mnt-0931","nt-people-0156","LUK 9:33","source:0002","accepted"
"mnt-0932","nt-people-0156","LUK 9:36","source:0002","accepted"
"mnt-0933","nt-people-0156","LUK 9:41","source:0002","accepted"
"mnt-0934","nt-people-0156","LUK 9:42","source:0002","accepted"
"mnt-0935","nt-people-0156","LUK 9:43","source:0002","accepted"
"mnt-0936","nt-people-0156","LUK 9:47","source:0002","accepted"
"mnt-0937","nt-people-0156","LUK 9:50","source:0002","accepted"
"mnt-0938","nt-people-0156","LUK 9:58","source:0002","accepted"
"mnt-0939","nt-people-0156","LUK 9:60","source:0002","accepted"
"mnt-0940","nt-people-0156","LUK 9:62","source:0002","accepted"
"mnt-0941","nt-people-0156","LUK 10:29","source:0002","accepted"
"mnt-0942","nt-people-0156","LUK 10:30","source:0002","accepted"
"mnt-0943","nt-people-0156","LUK 10:37","source:0002","accepted"
"mnt-0944","nt-people-0156","LUK 13:12","source:0002","accepted"
"mnt-0945","nt-people-0156","LUK 13:14","source:0002","accepted"
"mnt-0946","nt-people-0156","LUK 14:3","source:0002","accepted"
"mnt-0947","nt-people-0156","LUK 17:13","source:0002","accepted"
"mnt-0948","nt-people-0156","LUK 17:17","source:0002","accepted"
"mnt-0949","nt-people-0156","LUK 18:16","source:0002","accepted"
"mnt-0950","nt-people-0156","LUK 18:19","source:0002","accepted"
"mnt-0951","nt-people-0156","LUK 18:22","source:0002","accepted"
"mnt-0952","nt-people-0156","LUK 18:24","source:0002","accepted"
"mnt-0953","nt-people-0156","LUK 18:37","source:0002","accepted"
"mnt-0954","nt-people-0156","LUK 18:38","source:0002","accepted"
"mnt-0955","nt-people-0156","LUK 18:40","source:0002","accepted"
"mnt-0956","nt-people-0156","LUK 18:42","source:0002","accepted"
"mnt-0957","nt-people-0156","LUK 19:3","source:0002","accepted"
"mnt-0958","nt-people-0156","LUK 19:5","source:0002","accepted"
"mnt-0959","nt-people-0156","LUK 19:9","source:0002","accepted"
"mnt-0960","nt-people-0156","LUK 19:35","source:0002","accepted"
"mnt-0961","nt-people-0156","LUK 20:8","source:0002","accepted"
"mnt-0962","nt-people-0156","LUK 20:34","source:0002","accepted"
"mnt-0963","nt-people-0156","LUK 22:47","source:0002","accepted"
"mnt-0964","nt-people-0156","LUK 22:48","source:0002","accepted"
"mnt-0965","nt-people-0156","LUK 22:51","source:0002","accepted"
"mnt-0966","nt-people-0156","LUK 22:52","source:0002","accepted"
"mnt-0967","nt-people-0156","LUK 23:8","source:0002","accepted"
"mnt-0968","nt-people-0156","LUK 23:20","source:0002","accepted"
"mnt-0969","nt-people-0156","LUK 23:25","source:0002","accepted"
"mnt-0970","nt-people-0156","LUK 23:26","source:0002","accepted"
"mnt-0971","nt-people-0156","LUK 23:28","source:0002","accepted"
"mnt-0972","nt-people-0156","LUK 23:34","source:0002","accepted"
"mnt-0973","nt-people-0156","LUK 23:42","source:0002","accepted"
"mnt-0974","nt-people-0156","LUK 23:46","source:0002","accepted"
"mnt-0975","nt-people-0156","LUK 23:52","source:0002","accepted"
"mnt-0976","nt-people-0156","LUK 24:3","source:0002","accepted"
"mnt-0977","nt-people-0156","LUK 24:15","source:0002","accepted"
"mnt-0978","nt-people-0156","LUK 24:19","source:0002","accepted"
"mnt-0979","nt-people-0156","LUK 24:36","source:0002","accepted"
"mnt-0980","nt-people-0156","JHN 1:17","source:0002","accepted"
"mnt-0981","nt-people-0156","JHN 1:29","source:0002","accepted"
"mnt-0982","nt-people-0156","JHN 1:36","source:0002","accepted"
"mnt-0983","nt-people-0156","JHN 1:37","source:0002","accepted"
"mnt-0984","nt-people-0156","JHN 1:38","source:0002","accepted"
"mnt-0985","nt-people-0156","JHN 1:42","source:0002","accepted"
"mnt-0986","nt-people-0156","JHN 1:43","source:0002","accepted"
"mnt-0987","nt-people-0156","JHN 1:45","source:0002","accepted"
"mnt-0988","nt-people-0156","JHN 1:47","source:0002","accepted"
"mnt-0989","nt-people-0156","JHN 1:48","source:0002","accepted"
"mnt-0990","nt-people-0156","JHN 1:50","source:0002","accepted"
"mnt-0991","nt-people-0156","JHN 2:1","source:0002","accepted"
"mnt-0992","nt-people-0156","JHN 2:2","source:0002","accepted"
"mnt-0993","nt-people-0156","JHN 2:3","source:0002","accepted"
"mnt-0994","nt-people-0156","JHN 2:4","source:0002","accepted"
"mnt-0995","nt-people-0156","JHN 2:7","source:0002","accepted"
"mnt-0996","nt-people-0156","JHN 2:11","source:0002","accepted"
"mnt-0997","nt-people-0156","JHN 2:13","source:0002","accepted"
"mnt-0998","nt-people-0156","JHN 2:19","source:0002","accepted"
"mnt-0999","nt-people-0156","JHN 2:22","source:0002","accepted"
"mnt-1000","nt-people-0156","JHN 2:24","source:0002","accepted"
"mnt-1001","nt-people-0156","JHN 3:2","source:0002","accepted"
"mnt-1002","nt-people-0156","JHN 3:3","source:0002","accepted"
"mnt-1003","nt-people-0156","JHN 3:5","source:0002","accepted"
"mnt-1004","nt-people-0156","JHN 3:10","source:0002","accepted"
"mnt-1005","nt-people-0156","JHN 3:22","source:0002","accepted"
"mnt-1006","nt-people-0156","JHN 4:1","source:0002","accepted"
"mnt-1007","nt-people-0156","JHN 4:2","source:0002","accepted"
"mnt-1008","nt-people-0156","JHN 4:6","source:0002","accepted"
"mnt-1009","nt-people-0156","JHN 4:7","source:0002","accepted"
"mnt-1010","nt-people-0156","JHN 4:10","source:0002","accepted"
"mnt-1011","nt-people-0156","JHN 4:13","source:0002","accepted"
"mnt-1012","nt-people-0156","JHN 4:16","source:0002","accepted"
"mnt-1013","nt-people-0156","JHN 4:17","source:0002","accepted"
"mnt-1014","nt-people-0156","JHN 4:21","source:0002","accepted"
"mnt-1015","nt-people-0156","JHN 4:26","source:0002","accepted"
"mnt-1016","nt-people-0156","JHN 4:34","source:0002","accepted"
"mnt-1017","nt-people-0156","JHN 4:44","source:0002","accepted"
"mnt-1018","nt-people-0156","JHN 4:47","source:0002","accepted"
"mnt-1019","nt-people-0156","JHN 4:48","source:0002","accepted"
"mnt-1020","nt-people-0156","JHN 4:50","source:0002","accepted"
"mnt-1021","nt-people-0156","JHN 4:53","source:0002","accepted"
"mnt-1022","nt-people-0156","JHN 4:54","source:0002","accepted"
"mnt-1023","nt-people-0156","JHN 5:1","source:0002","accepted"
"mnt-1024","nt-people-0156","JHN 5:6","source:0002","accepted"
"mnt-1025","nt-people-0156","JHN 5:8","source:0002","accepted"
"mnt-1026","nt-people-0156","JHN 5:13","source:0002","accepted"
"mnt-1027","nt-people-0156","JHN 5:14","source:0002","accepted"
"mnt-1028","nt-people-0156","JHN 5:15","source:0002","accepted"
"mnt-1029","nt-people-0156","JHN 5:16","source:0002","accepted"
"mnt-1030","nt-people-0156","JHN 5:17","source:0002","accepted"
"mnt-1031","nt-people-0156","JHN 5:19","source:0002","accepted"
"mnt-1032","nt-people-0156","JHN 6:1","source:0002","accepted"
"mnt-1033","nt-people-0156","JHN 6:3","source:0002","accepted"
"mnt-1034","nt-people-0156","JHN 6:5","source:0002","accepted"
"mnt-1035","nt-people-0156","JHN 6:10","source:0002","accepted"
"mnt-1036","nt-people-0156","JHN 6:11","source:0002","accepted"
"mnt-1037","nt-people-0156","JHN 6:15","source:0002","accepted"
"mnt-1038","nt-people-0156","JHN 6:17","source:0002","accepted"
"mnt-1039","nt-people-0156","JHN 6:19","source:0002","accepted"
"mnt-1040","nt-people-0156","JHN 6:22","source:0002","accepted"
"mnt-1041","nt-people-0156","JHN 6:24","source:0002","accepted"
"mnt-1042","nt-people-0156","JHN 6:26","source:0002","accepted"
"mnt-1043","nt-people-0156","JHN 6:29","source:0002","accepted"
"mnt-1044","nt-people-0156","JHN 6:32","source:0002","accepted"
"mnt-1045","nt-people-0156","JHN 6:35","source:0002","accepted"
"mnt-1046","nt-people-0156","JHN 6:42","source:0002","accepted"
"mnt-1047","nt-people-0156","JHN 6:43","source:0002","accepted"
"mnt-1048","nt-people-0156","JHN 6:53","source:0002","accepted"
"mnt-1049","nt-people-0156","JHN 6:61","source:0002","accepted"
"mnt-1050","nt-people-0156","JHN 6:64","source:0002","accepted"
"mnt-1051","nt-people-0156","JHN 6:67","source:0002","accepted"
"mnt-1052","nt-people-0156","JHN 6:70","source:0002","accepted"
"mnt-1053","nt-people-0156","JHN 7:1","source:0002","accepted"
"mnt-1054","nt-people-0156","JHN 7:6","source:0002","accepted"
"mnt-1055","nt-people-0156","JHN 7:14","source:0002","accepted"
"mnt-1056","nt-people-0156","JHN 7:16","source:0002","accepted"
"mnt-1057","nt-people-0156","JHN 7:21","source:0002","accepted"
"mnt-1058","nt-people-0156","JHN 7:28","source:0002","accepted"
"mnt-1059","nt-people-0156","JHN 7:33","source:0002","accepted"
"mnt-1060","nt-people-0156","JHN 7:37","source:0002","accepted"
"mnt-1061","nt-people-0156","JHN 7:39","source:0002","accepted"
"mnt-1062","nt-people-0156","JHN 8:1","source:0002","accepted"
"mnt-1063","nt-people-0156","JHN 8:6","source:0002","accepted"
"mnt-1064","nt-people-0156","JHN 8:9","source:0002","accepted"
"mnt-1065","nt-people-0156","JHN 8:10","source:0002","accepted"
"mnt-1066","nt-people-0156","JHN 8:11","source:0002","accepted"
"mnt-1067","nt-people-0156","JHN 8:12","source:0002","accepted"
"mnt-1068","nt-people-0156","JHN 8:14","source:0002","accepted"
"mnt-1069","nt-people-0156","JHN 8:19","source:0002","accepted"
"mnt-1070","nt-people-0156","JHN 8:25","source:0002","accepted"
"mnt-1071","nt-people-0156","JHN 8:28","source:0002","accepted"
"mnt-1072","nt-people-0156","JHN 8:31","source:0002","accepted"
"mnt-1073","nt-people-0156","JHN 8:34","source:0002","accepted"
"mnt-1074","nt-people-0156","JHN 8:39","source:0002","accepted"
"mnt-1075","nt-people-0156","JHN 8:42","source:0002","accepted"
"mnt-1076","nt-people-0156","JHN 8:49","source:0002","accepted"
"mnt-1077","nt-people-0156","JHN 8:54","source:0002","accepted"
"mnt-1078","nt-people-0156","JHN 8:58","source:0002","accepted"
"mnt-1079","nt-people-0156","JHN 8:59","source:0002","accepted"
"mnt-1080","nt-people-0156","JHN 9:3","source:0002","accepted"
"mnt-1081","nt-people-0156","JHN 9:11","source:0002","accepted"
"mnt-1082","nt-people-0156","JHN 9:14","source:0002","accepted"
"mnt-1083","nt-people-0156","JHN 9:35","source:0002","accepted"
"mnt-1084","nt-people-0156","JHN 9:37","source:0002","accepted"
"mnt-1085","nt-people-0156","JHN 9:39","source:0002","accepted"
"mnt-1086","nt-people-0156","JHN 9:41","source:0002","accepted"
"mnt-1087","nt-people-0156","JHN 10:6","source:0002","accepted"
"mnt-1088","nt-people-0156","JHN 10:7","source:0002","accepted"
"mnt-1089","nt-people-0156","JHN 10:23","source:0002","accepted"
"mnt-1090","nt-people-0156","JHN 10:25","source:0002","accepted"
"mnt-1091","nt-people-0156","JHN 10:32","source:0002","accepted"
"mnt-1092","nt-people-0156","JHN 10:34","source:0002","accepted"
"mnt-1093","nt-people-0156","JHN 11:4","source:0002","accepted"
"mnt-1094","nt-people-0156","JHN 11:5","source:0002","accepted"
"mnt-1095","nt-people-0156","JHN 11:9","source:0002","accepted"
"mnt-1096","nt-people-0156","JHN 11:13","source:0002","accepted"
"mnt-1097","nt-people-0156","JHN 11:14","source:0002","accepted"
"mnt-1098","nt-people-0156","JHN 11:17","source:0002","accepted"
"mnt-1099","nt-people-0156","JHN 11:20","source:0002","accepted"
"mnt-1100","nt-people-0156","JHN 11:21","source:0002","accepted"
"mnt-1101","nt-people-0156","JHN 11:23","source:0002","accepted"
"mnt-1102","nt-people-0156","JHN 11:25","source:0002","accepted"
"mnt-1103","nt-people-0156","JHN 11:30","source:0002","accepted"
"mnt-1104","nt-people-0156","JHN 11:32","source:0002","accepted"
"mnt-1105","nt-people-0156","JHN 11:33","source:0002","accepted"
"mnt-1106","nt-people-0156","JHN 11:35","source:0002","accepted"
"mnt-1107","nt-people-0156","JHN 11:38","source:0002","accepted"
"mnt-1108","nt-people-0156","JHN 11:39","source:0002","accepted"
"mnt-1109","nt-people-0156","JHN 11:40","source:0002","accepted"
"mnt-1110","nt-people-0156","JHN 11:41","source:0002","accepted"
"mnt-1111","nt-people-0156","JHN 11:44","source:0002","accepted"
"mnt-1112","nt-people-0156","JHN 11:46","source:0002","accepted"
"mnt-1113","nt-people-0156","JHN 11:51","source:0002","accepted"
"mnt-1114","nt-people-0156","JHN 11:54","source:0002","accepted"
"mnt-1115","nt-people-0156","JHN 11:56","source:0002","accepted"
"mnt-1116","nt-people-0156","JHN 12:1","source:0002","accepted"
"mnt-1117","nt-people-0156","JHN 12:3","source:0002","accepted"
"mnt-1118","nt-people-0156","JHN 12:7","source:0002","accepted"
"mnt-1119","nt-people-0156","JHN 12:9","source:0002","accepted"
"mnt-1120","nt-people-0156","JHN 12:11","source:0002","accepted"
"mnt-1121","nt-people-0156","JHN 12:12","source:0002","accepted"
"mnt-1122","nt-people-0156","JHN 12:14","source:0002","accepted"
"mnt-1123","nt-people-0156","JHN 12:16","source:0002","accepted"
"mnt-1124","nt-people-0156","JHN 12:21","source:0002","accepted"
"mnt-1125","nt-people-0156","JHN 12:22","source:0002","accepted"
"mnt-1126","nt-people-0156","JHN 12:23","source:0002","accepted"
"mnt-1127","nt-people-0156","JHN 12:30","source:0002","accepted"
"mnt-1128","nt-people-0156","JHN 12:35","source:0002","accepted"
"mnt-1129","nt-people-0156","JHN 12:36","source:0002","accepted"
"mnt-1130","nt-people-0156","JHN 12:44","source:0002","accepted"
"mnt-1131","nt-people-0156","JHN 13:1","source:0002","accepted"
"mnt-1132","nt-people-0156","JHN 13:3","source:0002","accepted"
"mnt-1133","nt-people-0156","JHN 13:7","source:0002","accepted"
"mnt-1134","nt-people-0156","JHN 13:8","source:0002","accepted"
"mnt-1135","nt-people-0156","JHN 13:10","source:0002","accepted"
"mnt-1136","nt-people-0156","JHN 13:21","source:0002","accepted"
"mnt-1137","nt-people-0156","JHN 13:23","source:0002","accepted"
"mnt-1138","nt-people-0156","JHN 13:25","source:0002","accepted"
"mnt-1139","nt-people-0156","JHN 13:26","source:0002","accepted"
"mnt-1140","nt-people-0156","JHN 13:27","source:0002","accepted"
